21.895,7,2.676,-0.193,2.67,-0.18046,-0.0059767,0.012535
22.121,12,5.632,-0.471,6.2352,-0.44849,0.60324,0.02251
22.121,13,5.521,-0.274,5.6465,-0.25863,0.12552,0.015372
22.122,7,2.676,-0.194,2.6699,-0.18048,-0.0060574,0.013516
22.348,13,5.521,-0.271,5.6465,-0.25873,0.12554,0.012269
22.348,7,2.676,-0.194,2.67,-0.18059,-0.0060425,0.013409
22.578,12,5.632,-0.471,6.2353,-0.44869,0.60326,0.022308
22.578,13,5.521,-0.274,5.6465,-0.25883,0.12554,0.015169
22.578,7,2.677,-0.194,2.67,-0.18069,-0.0070463,0.01331
22.805,12,5.632,-0.471,6.2353,-0.44869,0.60327,0.022311
22.806,13,5.521,-0.275,5.6465,-0.25883,0.12555,0.016171
22.806,7,2.676,-0.194,2.67,-0.18069,-0.0060316,0.013314
23.033,13,5.521,-0.274,5.6465,-0.25903,0.1255,0.014966
23.254,13,5.521,-0.275,5.6466,-0.25883,0.12556,0.016171
23.475,13,5.521,-0.275,5.6465,-0.25871,0.12554,0.016287
23.704,13,5.521,-0.274,5.6466,-0.25873,0.12559,0.015271
23.704,7,2.674,-0.194,2.67,-0.18059,-0.0039943,0.013412
23.93,13,5.521,-0.276,5.6466,-0.25861,0.12562,0.01739
23.93,7,2.674,-0.194,2.67,-0.18045,-0.0039568,0.013552
24.153,13,5.521,-0.276,5.6465,-0.25872,0.12553,0.017279
24.373,13,5.521,-0.275,5.6466,-0.25862,0.12561,0.016382
24.604,12,5.632,-0.471,6.2352,-0.44859,0.60322,0.022415
24.604,13,5.521,-0.274,5.6465,-0.25872,0.12551,0.015277
24.605,7,2.676,-0.194,2.6699,-0.18058,-0.0060775,0.013423
24.831,12,5.632,-0.471,6.2353,-0.44828,0.60329,0.022719
24.832,13,5.521,-0.275,5.6466,-0.25842,0.12558,0.016579
24.832,7,2.675,-0.193,2.67,-0.18027,-0.0050004,0.012731
25.058,13,5.521,-0.274,5.6465,-0.25872,0.12553,0.01528
25.058,7,2.674,-0.193,2.67,-0.18057,-0.0040424,0.012433
25.284,13,5.521,-0.274,5.6466,-0.25863,0.12558,0.015374
25.284,7,2.674,-0.194,2.67,-0.18048,-0.0039987,0.01352
25.514,13,5.521,-0.275,5.6466,-0.25871,0.12558,0.016286
25.514,7,2.674,-0.194,2.67,-0.18055,-0.0039893,0.013446
25.74,13,5.521,-0.275,5.6466,-0.25842,0.12557,0.016576
25.74,7,2.675,-0.193,2.67,-0.18028,-0.0050044,0.012725
25.966,12,5.632,-0.47,6.2353,-0.44839,0.60327,0.021615
25.966,13,5.521,-0.274,5.6466,-0.25852,0.12555,0.015475
25.966,7,2.675,-0.194,2.67,-0.18038,-0.0050275,0.013623
26.193,13,5.521,-0.274,5.6466,-0.25851,0.12559,0.015489
26.193,7,2.675,-0.193,2.67,-0.18035,-0.0049811,0.012651
26.419,12,5.632,-0.471,6.2353,-0.44828,0.60329,0.022722
26.419,13,5.521,-0.274,5.6466,-0.25842,0.12558,0.015582
26.419,7,2.674,-0.194,2.67,-0.18026,-0.0039932,0.013737
26.648,12,5.632,-0.471,6.2353,-0.44848,0.60327,0.022522
26.648,13,5.521,-0.274,5.6466,-0.25862,0.12557,0.015383
26.648,7,2.674,-0.194,2.67,-0.18046,-0.0040088,0.013538
26.874,12,5.632,-0.471,6.2353,-0.44848,0.60332,0.022523
26.875,13,5.521,-0.275,5.6466,-0.25862,0.12562,0.016383
26.875,7,2.673,-0.194,2.67,-0.18046,-0.0029544,0.013538
27.102,12,5.632,-0.47,6.2353,-0.44857,0.60331,0.02143
27.102,13,5.521,-0.274,5.6466,-0.25871,0.12561,0.01529
27.102,7,2.675,-0.194,2.67,-0.18055,-0.004965,0.013453
27.328,12,5.632,-0.47,6.2353,-0.44889,0.60326,0.02111
27.328,13,5.521,-0.275,5.6465,-0.25903,0.12554,0.015971
27.328,7,2.675,-0.194,2.67,-0.18089,-0.0050395,0.013114
27.556,12,5.632,-0.471,6.2353,-0.44877,0.60333,0.022232
27.556,13,5.521,-0.274,5.6466,-0.25891,0.12563,0.015092
27.556,7,2.677,-0.194,2.6701,-0.18074,-0.0069389,0.013257
27.782,12,5.632,-0.47,6.2353,-0.44899,0.60331,0.021013
27.782,13,5.521,-0.271,5.6466,-0.25913,0.12559,0.011873
27.782,7,2.675,-0.194,2.67,-0.18098,-0.0049894,0.013016
28.228,13,5.521,-0.276,5.6466,-0.25882,0.12559,0.017185
28.676,12,5.632,-0.471,6.2353,-0.44867,0.60331,0.022331
28.677,13,5.521,-0.276,5.6466,-0.25881,0.12562,0.017191
28.677,7,2.678,-0.194,2.67,-0.18065,-0.0079561,0.013355
28.904,12,5.632,-0.471,6.2353,-0.44868,0.60329,0.022323
28.904,13,5.521,-0.274,5.6466,-0.25882,0.12559,0.015184
28.904,7,2.677,-0.194,2.67,-0.18066,-0.0069856,0.01334
29.126,13,5.521,-0.276,5.6466,-0.25871,0.12564,0.017293
29.347,13,5.521,-0.274,5.6466,-0.25871,0.12563,0.015295
29.572,13,5.521,-0.275,5.6466,-0.25881,0.12564,0.016187
29.792,13,5.521,-0.275,5.6466,-0.25891,0.12563,0.016088
30.013,13,5.521,-0.275,5.6466,-0.25892,0.1256,0.016084
30.454,13,5.521,-0.274,5.6466,-0.25913,0.12556,0.014873
30.677,13,5.521,-0.275,5.6466,-0.25883,0.12556,0.016174
30.899,13,5.521,-0.275,5.6466,-0.25913,0.12558,0.015873
31.344,13,5.521,-0.274,5.6466,-0.25882,0.12559,0.015182
31.566,13,5.521,-0.274,5.6465,-0.25893,0.12553,0.015075
31.788,7,2.677,-0.194,2.67,-0.18035,-0.0069517,0.013648
32.01,7,2.676,-0.194,2.67,-0.18054,-0.005952,0.013463
32.231,13,5.521,-0.274,5.6466,-0.25881,0.12565,0.01519
32.678,13,5.521,-0.274,5.6467,-0.25931,0.12565,0.014686
32.9,13,5.521,-0.274,5.6466,-0.25912,0.12563,0.014875
33.136,7,2.676,-0.194,2.6701,-0.18106,-0.0059353,0.012943
33.357,7,2.674,-0.194,2.6701,-0.18067,-0.0039029,0.013334
33.58,7,2.675,-0.194,2.6701,-0.18087,-0.0049494,0.013133
33.802,13,5.521,-0.275,5.6466,-0.25891,0.12563,0.016086
34.023,7,2.675,-0.194,2.67,-0.18046,-0.004952,0.013542
34.247,7,2.675,-0.194,2.67,-0.18055,-0.0049776,0.013447
34.468,7,2.674,-0.194,2.6701,-0.18064,-0.0039209,0.01336
34.718,13,5.521,-0.272,5.6467,-0.2586,0.12566,0.013401
34.939,13,5.521,-0.275,5.6466,-0.25871,0.12561,0.01629
35.159,13,5.521,-0.274,5.6466,-0.25871,0.12563,0.015287
35.38,12,5.632,-0.468,6.2353,-0.44857,0.60334,0.019434
35.602,7,2.677,-0.194,2.6701,-0.18045,-0.0069225,0.013553
35.823,13,5.521,-0.276,5.6467,-0.25871,0.12566,0.017294
36.042,7,2.677,-0.194,2.6701,-0.18076,-0.0069386,0.013244
36.263,13,5.521,-0.274,5.6467,-0.25881,0.12566,0.015187
36.929,13,5.521,-0.276,5.6466,-0.25881,0.12564,0.017188
37.15,13,5.521,-0.274,5.6466,-0.25881,0.12565,0.01519
37.372,13,5.521,-0.276,5.6466,-0.25872,0.12563,0.017279
37.594,13,5.521,-0.276,5.6467,-0.25891,0.12572,0.017086
37.815,13,5.521,-0.275,5.6466,-0.25902,0.12561,0.015979
38.036,13,5.521,-0.274,5.6466,-0.25902,0.12561,0.014976
38.26,13,5.521,-0.274,5.6466,-0.25912,0.12564,0.014879
38.481,13,5.521,-0.274,5.6467,-0.25892,0.12566,0.015078
38.707,13,5.521,-0.274,5.6467,-0.25881,0.12566,0.015194
38.929,13,5.521,-0.275,5.6467,-0.25891,0.12565,0.016088
39.15,13,5.521,-0.275,5.6466,-0.25881,0.12562,0.016189
39.372,7,2.674,-0.194,2.6701,-0.18087,-0.0039377,0.01313
39.595,13,5.521,-0.272,5.6466,-0.25902,0.12562,0.012977
39.816,7,2.676,-0.194,2.67,-0.18068,-0.0059536,0.013322
40.037,13,5.521,-0.275,5.6466,-0.25872,0.12562,0.016281
40.259,7,2.673,-0.194,2.6701,-0.18033,-0.0028855,0.013669
40.48,13,5.521,-0.279,5.6466,-0.25851,0.12561,0.020487
40.703,13,5.521,-0.275,5.6467,-0.2583,0.12567,0.0167
40.924,13,5.521,-0.274,5.6466,-0.25861,0.12561,0.015387
41.146,13,5.521,-0.274,5.6466,-0.25871,0.12562,0.015287
41.367,7,2.675,-0.194,2.67,-0.18077,-0.0049742,0.01323
41.59,13,5.521,-0.275,5.6466,-0.25923,0.12557,0.015772
41.811,13,5.521,-0.276,5.6466,-0.25912,0.12559,0.016876
42.254,13,5.521,-0.274,5.6466,-0.25881,0.12561,0.015186
42.476,7,2.675,-0.194,2.6701,-0.18043,-0.0048797,0.01357
42.699,13,5.521,-0.275,5.6467,-0.25871,0.12566,0.016294
42.92,7,2.676,-0.194,2.6701,-0.18053,-0.0058844,0.013474
43.365,13,5.521,-0.276,5.6467,-0.25879,0.1257,0.017208
43.587,7,2.675,-0.194,2.6702,-0.18063,-0.0048452,0.013366
43.809,13,5.521,-0.275,5.6467,-0.25931,0.12569,0.015687
44.03,13,5.521,-0.274,5.6467,-0.25901,0.12569,0.014986
44.252,13,5.521,-0.276,5.6467,-0.25951,0.1257,0.016491
44.473,13,5.521,-0.275,5.6467,-0.25932,0.12567,0.015683
44.723,7,2.675,-0.194,2.6701,-0.18116,-0.0048571,0.01284
44.944,13,5.521,-0.275,5.6467,-0.25891,0.12568,0.01609
45.165,13,5.521,-0.274,5.6467,-0.25881,0.12569,0.015192
45.386,7,2.676,-0.194,2.6701,-0.18064,-0.005877,0.013363
45.608,13,5.521,-0.276,5.6466,-0.25891,0.12565,0.017091
45.829,13,5.521,-0.274,5.6467,-0.25911,0.12565,0.014887
46.05,13,5.521,-0.274,5.6467,-0.25891,0.12569,0.01509
46.274,13,5.521,-0.274,5.6467,-0.2589,0.12572,0.015096
46.499,13,5.521,-0.275,5.6467,-0.2587,0.12572,0.016296
46.722,13,5.521,-0.275,5.6467,-0.25871,0.12571,0.016292
46.944,7,2.675,-0.194,2.6702,-0.18042,-0.0048086,0.013582
47.164,13,5.521,-0.275,5.6467,-0.2587,0.12571,0.016296
47.385,13,5.521,-0.275,5.6467,-0.2588,0.12569,0.016195
47.608,13,5.521,-0.275,5.6467,-0.25861,0.12566,0.016394
47.829,13,5.521,-0.275,5.6467,-0.25871,0.12566,0.016287
48.05,13,5.521,-0.274,5.6467,-0.25891,0.12567,0.015091
48.273,13,5.521,-0.275,5.6466,-0.25882,0.12561,0.016184
48.496,7,2.677,-0.194,2.6701,-0.18054,-0.0068824,0.013461
48.717,7,2.674,-0.194,2.6701,-0.18076,-0.0039462,0.013236
48.938,7,2.675,-0.194,2.6701,-0.18065,-0.0048612,0.013345
49.159,13,5.521,-0.276,5.6467,-0.25901,0.12567,0.016993
49.381,7,2.674,-0.194,2.6701,-0.18054,-0.003869,0.013463
49.603,13,5.521,-0.274,5.6467,-0.2589,0.12571,0.015096
50.046,13,5.521,-0.276,5.6467,-0.2588,0.12571,0.017196
50.267,13,5.521,-0.275,5.6467,-0.25911,0.12565,0.015892
50.712,13,5.521,-0.275,5.6467,-0.25931,0.12567,0.015691
50.934,7,2.675,-0.194,2.67,-0.18272,-0.0050031,0.011277
51.154,7,2.674,-0.193,2.6701,-0.18143,-0.0038891,0.011573
51.375,13,5.521,-0.274,5.6471,-0.26097,0.12611,0.013034
51.596,13,5.521,-0.274,5.6472,-0.25948,0.12625,0.014522
51.817,13,5.521,-0.275,5.6469,-0.25863,0.12588,0.016374
52.038,13,5.521,-0.275,5.6468,-0.25888,0.12578,0.016121
52.258,7,2.676,-0.194,2.6702,-0.17959,-0.0057703,0.014407
52.479,13,5.521,-0.275,5.6466,-0.25964,0.12558,0.015364
52.702,12,5.632,-0.471,6.2354,-0.44836,0.6034,0.02264
53.589,7,2.685,-0.193,2.6701,-0.18085,-0.014905,0.012155
53.81,7,2.686,-0.194,2.6701,-0.18066,-0.015916,0.013344
54.724,13,5.521,-0.279,5.6467,-0.25891,0.12568,0.020088
54.946,13,5.521,-0.275,5.6467,-0.25921,0.12568,0.015791
55.167,13,5.521,-0.276,5.6467,-0.2592,0.12569,0.016797
55.388,13,5.521,-0.275,5.6466,-0.25902,0.12565,0.015982
55.61,13,5.521,-0.275,5.6467,-0.25882,0.12568,0.016185
55.831,13,5.521,-0.275,5.6467,-0.2585,0.12567,0.016503
56.054,13,5.521,-0.274,5.6466,-0.25902,0.12564,0.014981
56.275,13,5.521,-0.275,5.6467,-0.2588,0.12565,0.0162
56.498,13,5.521,-0.279,5.6467,-0.25871,0.12566,0.020294
57.15,7,2.607,-0.204,2.6013,-0.18399,-0.0056863,0.020013
57.804,13,5.414,-0.28,5.5306,-0.2602,0.1166,0.019795
58.024,7,2.551,-0.208,2.5548,-0.18017,0.0037971,0.027829
58.244,13,5.414,-0.287,5.5313,-0.26317,0.11729,0.023833
58.468,13,5.414,-0.283,5.5323,-0.25847,0.11832,0.02453
58.691,13,5.414,-0.279,5.532,-0.25942,0.11803,0.019583
58.914,13,5.414,-0.28,5.5316,-0.26098,0.11762,0.01902
59.136,13,5.388,-0.281,5.5325,-0.25783,0.1445,0.023166
59.358,13,5.414,-0.282,5.5316,-0.2612,0.11756,0.020804
59.58,13,5.414,-0.281,5.5323,-0.25878,0.1183,0.022222
60.024,13,5.414,-0.282,5.5319,-0.26003,0.11794,0.021969
60.246,7,2.561,-0.208,2.5537,-0.18365,-0.0072837,0.024352
60.467,13,5.414,-0.283,5.5318,-0.26004,0.11784,0.022957
60.69,13,5.414,-0.28,5.5322,-0.25909,0.11819,0.020907
60.913,13,5.414,-0.281,5.5319,-0.26003,0.11792,0.02097
61.135,13,5.414,-0.28,5.5321,-0.2595,0.11812,0.020496
61.357,13,5.414,-0.282,5.532,-0.25981,0.11805,0.022188
61.581,13,5.414,-0.281,5.532,-0.25982,0.11803,0.021182
61.805,13,5.414,-0.282,5.5321,-0.2596,0.1181,0.022396
62.026,13,5.414,-0.287,5.532,-0.25982,0.118,0.027175
62.248,13,5.414,-0.282,5.532,-0.25982,0.11805,0.022183
62.469,13,5.414,-0.282,5.532,-0.26012,0.11803,0.021879
62.695,13,5.414,-0.281,5.532,-0.25992,0.11802,0.021081
62.918,13,5.414,-0.282,5.532,-0.25982,0.11804,0.022178
63.139,13,5.414,-0.281,5.5321,-0.25992,0.11806,0.021083
63.363,13,5.414,-0.286,5.5321,-0.25981,0.11809,0.02619
63.585,13,5.414,-0.282,5.5321,-0.25991,0.11805,0.022087
63.807,13,5.414,-0.282,5.532,-0.25981,0.11801,0.022189
64.029,13,5.414,-0.282,5.5321,-0.2597,0.11813,0.022297
64.252,13,5.414,-0.281,5.532,-0.2596,0.11804,0.021402
64.473,13,5.414,-0.281,5.5321,-0.25951,0.11808,0.021489
64.697,13,5.414,-0.281,5.5321,-0.26011,0.1181,0.020887
64.944,13,5.414,-0.286,5.532,-0.25972,0.11802,0.026279
65.806,7,2.508,-0.125,2.4815,-0.17115,-0.026472,-0.04615
66.018,7,2.507,0.053,2.4568,-0.044755,-0.050217,-0.097755
66.23,7,2.45,0.164,2.4318,0.076426,-0.018242,-0.087574
66.443,7,2.356,0.285,2.4028,0.20358,0.046842,-0.081421
67.309,12,5.632,0.367,5.8698,0.38308,0.2378,0.016079
67.753,12,5.557,0.372,5.8071,0.39952,0.25006,0.027524
68.197,12,5.521,0.373,5.7452,0.40274,0.22416,0.029744
68.42,12,5.521,0.371,5.7149,0.40383,0.19386,0.032833
68.647,12,5.414,0.383,5.6824,0.4078,0.2684,0.024803
68.869,12,5.414,0.384,5.6521,0.41323,0.23813,0.029226
69.096,12,5.312,0.387,5.6211,0.40531,0.30912,0.01831
70.651,12,5.119,0.401,5.4073,0.41805,0.28826,0.017048
70.873,12,5.119,0.406,5.3771,0.42211,0.2581,0.01611
71.094,12,5.119,0.41,5.3456,0.42177,0.22662,0.011775
71.317,12,5.028,0.411,5.3151,0.42227,0.28713,0.011268
71.539,12,5.028,0.414,5.285,0.42919,0.25699,0.015192
71.761,12,4.939,0.42,5.2531,0.43077,0.3141,0.010766
71.982,12,4.93,0.42,5.2211,0.44374,0.29112,0.023741
72.203,12,4.939,0.414,5.1925,0.44485,0.25349,0.030854
72.424,12,4.854,0.428,5.1624,0.44937,0.30839,0.021367
72.647,12,4.772,0.432,5.1292,0.45247,0.35721,0.020469
72.868,12,4.772,0.436,5.1011,0.45608,0.32912,0.020085
73.09,12,4.772,0.433,5.0705,0.45482,0.2985,0.021817
73.311,12,4.693,0.442,5.0393,0.46075,0.34632,0.018752
73.536,12,4.693,0.441,5.0095,0.46224,0.31651,0.021239
73.757,11,3.083,-0.012,3.0355,0.0084937,-0.047488,0.020494
74.2,12,4.542,0.454,4.9188,0.47513,0.37676,0.021133
74.422,12,4.542,0.457,4.8909,0.47881,0.34891,0.021813
74.646,12,4.471,0.46,4.8612,0.47941,0.39021,0.019407
74.894,12,4.471,0.458,4.8278,0.48435,0.35677,0.026348
75.117,12,4.413,0.461,4.7952,0.48847,0.38216,0.027465
75.339,12,4.431,0.465,4.7671,0.49135,0.33612,0.026352
75.561,12,4.401,0.461,4.7373,0.49529,0.33635,0.034291
75.782,12,4.379,0.472,4.7065,0.49925,0.32749,0.027246
76.003,12,4.334,0.469,4.6768,0.50256,0.34276,0.033557
76.225,12,4.269,0.48,4.6482,0.50297,0.37921,0.022974
76.446,12,4.232,0.485,4.6228,0.49604,0.39081,0.011043
76.67,12,4.205,0.484,4.5901,0.50177,0.38505,0.01777
76.891,12,4.205,0.493,4.5612,0.5044,0.3562,0.011403
77.113,12,4.144,0.498,4.5328,0.50717,0.38876,0.0091722
77.333,11,2.549,-0.012,2.4939,0.0024625,-0.055085,0.014463
77.555,11,2.505,-0.012,2.4602,-0.0034359,-0.044791,0.0085641
77.776,11,2.479,-0.01,2.4268,-0.0017033,-0.052178,0.0082967
77.998,12,3.971,0.511,4.4177,0.5213,0.44666,0.010304
78.22,12,3.971,0.514,4.3892,0.52519,0.41815,0.01119
78.443,11,2.379,-0.011,2.3258,0.001317,-0.053196,0.012317
78.667,12,3.863,0.522,4.3321,0.53133,0.46914,0.0093338
78.888,11,2.326,-0.011,2.258,-0.0013751,-0.067962,0.0096249
79.109,11,2.291,-0.009,2.2243,0.00064705,-0.066744,0.009647
79.331,11,2.251,-0.008,2.1926,-4.742e-05,-0.058403,0.0079526
79.553,11,2.21,-0.01,2.1593,0.0023428,-0.050716,0.012343
79.773,11,2.19,-0.009,2.1244,0.00025523,-0.065639,0.0092552
79.996,12,3.712,0.539,4.1593,0.55546,0.4473,0.016464
80.218,12,3.665,0.541,4.131,0.55926,0.46598,0.018258
80.44,11,2.066,-0.009,2.0238,0.0014534,-0.042206,0.010453
80.664,11,2.051,-0.011,1.9886,0.0025472,-0.062421,0.013547
80.885,11,2.028,-0.008,1.9573,0.0019702,-0.070675,0.0099702
81.106,11,1.983,-0.01,1.9216,0.0028529,-0.06145,0.012853
81.327,11,1.956,-0.01,1.8872,0.0034956,-0.068783,0.013496
81.549,11,1.91,-0.009,1.8551,0.0033749,-0.054868,0.012375
81.769,11,1.882,-0.009,1.8219,0.0033297,-0.060132,0.01233
81.99,11,1.852,-0.009,1.7877,0.0051083,-0.064324,0.014108
82.211,11,1.817,-0.008,1.7525,0.0053971,-0.064478,0.013397
82.431,11,1.756,-0.009,1.7184,0.0058606,-0.037635,0.014861
82.653,11,1.728,-0.01,1.6865,0.0060643,-0.041532,0.016064
82.873,11,1.703,-0.012,1.6536,0.0049482,-0.049393,0.016948
83.094,11,1.667,-0.011,1.6187,0.0051385,-0.048335,0.016138
83.537,11,1.595,-0.009,1.5523,0.0070261,-0.042688,0.016026
83.76,11,1.568,-0.008,1.5175,0.0065288,-0.050511,0.014529
83.982,11,1.526,-0.007,1.4838,0.0081257,-0.042157,0.015126
84.203,11,1.504,-0.007,1.4511,0.0076593,-0.052923,0.014659
84.416,11,1.465,-0.06,1.4188,-0.0051333,-0.046187,0.054867
84.637,11,1.399,-0.221,1.388,-0.13083,-0.01096,0.090175
85.106,11,1.332,-0.234,1.3205,-0.17971,-0.011473,0.054288
85.331,11,1.308,-0.234,1.2884,-0.18368,-0.019594,0.050319
85.554,12,3.19,0.464,3.4603,0.50034,0.27028,0.03634
85.774,12,3.178,0.463,3.4304,0.50726,0.25242,0.044263
87.05,20,5.867,-0.039,5.8209,-0.02761,-0.046051,0.01139
87.051,13,3.187,0.231,3.1714,0.24188,-0.015629,0.010875
87.269,13,3.164,0.246,3.1381,0.25794,-0.025891,0.01194
87.489,13,3.117,0.243,3.1069,0.26226,-0.010071,0.019259
87.708,20,5.867,-0.033,5.7213,-0.014732,-0.1457,0.018268
